abn,isCurrent,replacedFrom,entityStatus,effectiveFrom,effectiveTo,entityTypeCode,entityDescription,acnc_status,acnc_status_from,acnc_status_to,record_last_updated,gst,dgr,main_trading_names,other_trading_names,main_business_physical_address,tax_concession_endorsements
63002580681,Y,0001-01-01,Active,2000-05-22,0001-01-01,PUB,Australian Public Company,Registered,2012-12-03,0001-01-01,2022-12-30,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2000-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""ALBURY WODONGA YOUTH EMERGENCY SERVICES LTD"", ""effectiveFrom"": ""2000-05-22""}","{""organisationName"": ""YES YOUTH AND FAMILY SERVICES"", ""effectiveFrom"": ""2003-12-03""}","{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2021-05-06"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
65325092774,Y,0001-01-01,Active,2016-01-01,0001-01-01,FUT,Fixed Unit Trust,Registered,2016-11-14,0001-01-01,2024-01-31,"{""effectiveFrom"": ""2016-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2024-01-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2016-11-15"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2016-11-14"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2016-11-14"", ""effectiveTo"": ""0001-01-01""}]"
68141202851,Y,0001-01-01,Active,2009-12-18,0001-01-01,PUB,Australian Public Company,Registered,2012-12-03,0001-01-01,2021-09-14,,"{""endorsedFrom"": ""2009-12-18"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2015-07-01"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2009-12-18"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2009-12-18"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2009-12-18"", ""effectiveTo"": ""0001-01-01""}]"
74780103484,Y,0001-01-01,Active,2013-01-24,0001-01-01,OIE,Other Incorporated Entity,Registered,2014-01-07,0001-01-01,2020-11-02,"{""effectiveFrom"": ""2018-05-18"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2020-10-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2014-12-19"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2014-01-07"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2014-01-07"", ""effectiveTo"": ""0001-01-01""}]"
82149097930,Y,0001-01-01,Active,1999-11-01,0001-01-01,TRT,Other trust,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""ALBURY GOSPEL TRUST"", ""effectiveFrom"": ""2000-05-26""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2017-12-20"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
85476895526,Y,0001-01-01,Active,2000-04-04,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2020-05-12,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2013-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""WOMEN'S CENTRE ALBURY WODONGA"", ""effectiveFrom"": ""2000-07-22""}","{""organisationName"": ""WOMEN'S CENTRE FOR HEALTH AND WELLBEING"", ""effectiveFrom"": ""2010-07-21""}","{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2020-03-31"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2013-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
89863478126,Y,0001-01-01,Active,2020-04-06,0001-01-01,OIE,Other Incorporated Entity,Registered,2021-07-17,0001-01-01,2021-10-20,"{""effectiveFrom"": ""2020-04-06"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2021-09-09"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2020-11-16"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2021-07-17"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2021-07-17"", ""effectiveTo"": ""0001-01-01""}]"
94903115897,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2000-06-06"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
96471612043,Y,0001-01-01,Active,2007-10-09,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2024-09-27,,"{""endorsedFrom"": ""2007-10-09"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""YOUTH ALBURY WODONGA INC"", ""effectiveFrom"": ""2007-10-09""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2024-09-25"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2008-03-07"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2008-03-07"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2008-03-07"", ""effectiveTo"": ""0001-01-01""}]"
13181694709,Y,0001-01-01,Active,2000-05-12,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,"{""endorsedFrom"": ""2009-06-29"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""NEIGHBOUR CARE CENTRE"", ""effectiveFrom"": ""2000-05-12""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2014-12-18"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
14980981822,Y,0001-01-01,Active,2009-06-30,0001-01-01,OIE,Other Incorporated Entity,Registered,2023-07-01,0001-01-01,2025-02-11,"{""effectiveFrom"": ""2009-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2024-12-11"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}]"
31152580744,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""CATHOLIC PARISH OF IMMACULATE HEART OF MARY THURGOONA"", ""effectiveFrom"": ""2000-06-01""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2014-09-22"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
35535269690,Y,0001-01-01,Active,2020-09-11,0001-01-01,OIE,Other Incorporated Entity,Registered,2023-04-05,0001-01-01,2024-07-01,,"{""endorsedFrom"": ""2024-06-21"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2024-06-20"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2023-04-05"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2023-04-05"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2023-04-05"", ""effectiveTo"": ""0001-01-01""}]"
36884426173,Y,0001-01-01,Active,2014-05-21,0001-01-01,DIT,Discretionary Investment Trust,Registered,2014-05-21,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2015-01-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2014-09-04"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2019-01-14"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2014-05-21"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2014-05-21"", ""effectiveTo"": ""0001-01-01""}]"
40586071671,Y,0001-01-01,Active,2013-08-20,0001-01-01,OIE,Other Incorporated Entity,Registered,2013-08-20,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2014-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2013-08-20"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2019-02-15"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2013-09-05"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2013-09-05"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2013-09-05"", ""effectiveTo"": ""0001-01-01""}]"
40958401920,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2021-11-12,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2016-06-21"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
41256012869,Y,0001-01-01,Active,2017-09-27,0001-01-01,OIE,Other Incorporated Entity,Registered,2017-09-27,0001-01-01,2019-04-09,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2017-11-11"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2017-09-27"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2017-09-27"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2017-09-27"", ""effectiveTo"": ""0001-01-01""}]"
42166025654,Y,0001-01-01,Active,2013-12-02,0001-01-01,PUB,Australian Public Company,Registered,2013-12-02,0001-01-01,2020-12-03,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2017-02-14"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2013-12-02"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2013-12-02"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2013-12-02"", ""effectiveTo"": ""0001-01-01""}]"
64221473179,Y,0001-01-01,Active,2021-07-02,0001-01-01,DIT,Discretionary Investment Trust,Registered,2021-07-02,0001-01-01,2021-08-30,"{""effectiveFrom"": ""2021-07-02"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2021-07-02"", ""endorsedTo"": ""2022-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2021-07-02"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2021-07-02"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2021-07-02"", ""effectiveTo"": ""0001-01-01""}]"
72454229199,Y,0001-01-01,Active,2017-02-06,0001-01-01,OIE,Other Incorporated Entity,Registered,2017-04-05,0001-01-01,2021-07-01,"{""effectiveFrom"": ""2020-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2021-07-01"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2017-04-05"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2017-04-05"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2017-04-05"", ""effectiveTo"": ""0001-01-01""}]"
78067719836,Y,0001-01-01,Active,2000-05-07,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""MORESBY PARK PRE-SCHOOL INCORPORATED"", ""effectiveFrom"": ""2000-05-07""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2016-03-11"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
78816892584,Y,0001-01-01,Active,2000-05-12,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2021-12-16,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""MURRAY ARTS INCORPORATED"", ""effectiveFrom"": ""2003-02-26""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2021-12-16"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2009-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2009-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2009-07-01"", ""effectiveTo"": ""0001-01-01""}]"
87617085766,Y,0001-01-01,Active,2017-01-30,0001-01-01,PUB,Australian Public Company,Registered,2019-10-08,0001-01-01,2022-09-17,"{""effectiveFrom"": ""2019-06-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2019-10-08"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2020-11-27"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2019-10-08"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2019-10-08"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2019-10-08"", ""effectiveTo"": ""0001-01-01""}]"
89225811625,Y,0001-01-01,Active,2014-09-15,0001-01-01,OIE,Other Incorporated Entity,Registered,2024-07-11,0001-01-01,2024-09-16,"{""effectiveFrom"": ""2015-01-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2024-06-28"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2017-08-01"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2024-06-28"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2024-06-28"", ""effectiveTo"": ""0001-01-01""}]"
90266556552,Y,0001-01-01,Active,2000-04-13,0001-01-01,PUB,Australian Public Company,Registered,2012-12-03,0001-01-01,2025-07-14,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""TWIN CITY CHRISTIAN CENTRE LTD"", ""effectiveFrom"": ""2000-04-14""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2015-06-11"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
92525257833,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2022-01-01,0001-01-01,2024-02-01,"{""effectiveFrom"": ""2022-03-28"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2024-01-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2022-03-28"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2022-01-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2022-01-01"", ""effectiveTo"": ""0001-01-01""}]"
94002635074,Y,0001-01-01,Active,1999-11-01,0001-01-01,PUB,Australian Public Company,Registered,2012-12-03,0001-01-01,2020-08-27,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2000-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""MOTHER OF GOD BROTHERS"", ""effectiveFrom"": ""2000-05-21""}","[{""organisationName"": ""MOTHER OF GOD BROTHERS"", ""effectiveFrom"": ""2001-06-22""}, {""organisationName"": ""GUADALUPE HOUSE"", ""effectiveFrom"": ""2000-05-21""}]","{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2018-11-05"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
15837813824,Y,0001-01-01,Active,2013-01-23,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-12,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2015-04-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2018-12-08"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2013-01-23"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2013-01-23"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2013-01-23"", ""effectiveTo"": ""0001-01-01""}]"
19026337189,Y,0001-01-01,Active,1999-11-01,0001-01-01,TRT,Other trust,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""NEW COVENANT FELLOWSHIP"", ""effectiveFrom"": ""2001-01-15""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2014-09-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
